day,year,month,rain_total,rain_hours,temp_mean,temp_min,temp_max,wind_mean,wind_max
1981-01-01,1981,1,0.0,0,21.144583333333333,15.75,26.93,3.2891666666666666,5.05
1981-01-02,1981,1,0.0,0,22.160416666666666,15.7,28.06,2.6108333333333333,3.98
1981-01-03,1981,1,0.0,0,21.33666666666667,15.82,26.97,2.339583333333333,3.13
1981-01-04,1981,1,0.0,0,20.995833333333334,15.38,27.82,2.4891666666666667,3.19
1981-01-05,1981,1,0.0,0,21.15041666666667,14.8,28.21,1.9249999999999998,2.44
1981-01-06,1981,1,0.0,0,21.85375,14.66,29.0,1.9379166666666665,2.33
1981-01-07,1981,1,0.0,0,21.9575,15.01,29.46,1.87625,2.47
1981-01-08,1981,1,0.0,0,21.748333333333335,14.74,29.14,1.93625,3.52
1981-01-09,1981,1,0.87,9,21.9475,15.31,27.36,3.17625,4.15
1981-01-10,1981,1,1.76,6,21.535833333333333,17.71,26.71,3.4450000000000003,4.83
1981-01-11,1981,1,1.1,15,21.20375,16.71,25.69,2.7429166666666664,3.62
1981-01-12,1981,1,0.07,6,21.407916666666665,17.44,27.73,2.282083333333333,3.5
1981-01-13,1981,1,0.83,14,19.945416666666667,14.33,24.57,3.12125,3.96
1981-01-14,1981,1,0.0,0,20.825,15.77,26.17,3.9145833333333333,5.15
1981-01-15,1981,1,0.9,13,20.362916666666667,15.68,24.0,3.857083333333333,5.02
1981-01-16,1981,1,0.7899999999999999,7,18.740416666666665,15.82,22.03,3.19125,4.19
1981-01-17,1981,1,0.0,0,21.039583333333333,15.7,27.07,3.1766666666666663,4.37
1981-01-18,1981,1,0.5,11,21.183333333333334,14.75,25.29,1.8625,3.33
1981-01-19,1981,1,0.55,8,20.760416666666668,16.33,25.52,2.37,3.24
1981-01-20,1981,1,0.04,2,21.699583333333333,17.23,27.03,2.1929166666666666,3.81
1981-01-21,1981,1,0.0,0,21.478333333333335,15.29,27.39,2.4170833333333333,3.05
1981-01-22,1981,1,0.0,0,21.582083333333333,15.5,27.51,2.8125,3.94
1981-01-23,1981,1,0.0,0,21.704166666666666,15.62,28.2,2.1445833333333333,3.5
1981-01-24,1981,1,0.05,4,22.049583333333334,15.8,27.23,1.7374999999999998,3.28
1981-01-25,1981,1,0.51,9,22.08875,17.11,26.68,1.7300000000000002,2.57
1981-01-26,1981,1,0.44,6,21.949166666666667,16.99,27.12,2.9454166666666666,3.68
1981-01-27,1981,1,0.0,0,21.98375,14.94,28.62,3.7283333333333335,4.41
1981-01-28,1981,1,0.0,0,21.07,14.89,27.98,4.087916666666667,5.7
1981-01-29,1981,1,0.0,0,21.330833333333334,15.23,27.86,3.1625,4.59
1981-01-30,1981,1,0.0,0,22.095,15.16,29.24,2.936666666666667,4.3
1981-01-31,1981,1,0.0,0,22.618750000000002,15.06,30.65,2.2779166666666666,2.97
1981-02-01,1981,2,0.0,0,23.689999999999998,15.88,30.61,1.6579166666666667,2.47
1981-02-02,1981,2,0.0,0,23.475416666666664,16.75,30.02,2.455833333333333,3.81
1981-02-03,1981,2,0.0,0,22.846666666666668,16.87,29.12,2.625833333333333,3.93
1981-02-04,1981,2,0.0,0,22.104166666666668,16.02,28.53,3.3216666666666668,4.12
1981-02-05,1981,2,0.0,0,22.271666666666665,15.89,28.93,3.387916666666667,4.55
1981-02-06,1981,2,0.0,0,22.84375,16.04,29.77,2.735416666666667,3.31
1981-02-07,1981,2,0.0,0,23.493333333333336,17.2,29.69,3.0237499999999997,4.03
1981-02-08,1981,2,0.0,0,24.097916666666666,17.4,30.52,2.855,3.89
1981-02-09,1981,2,0.0,0,24.094166666666666,17.79,29.91,1.7745833333333334,3.08
1981-02-10,1981,2,0.0,0,24.773749999999996,19.34,30.02,1.6762499999999998,3.62
1981-02-11,1981,2,0.0,0,24.734583333333333,18.9,30.34,2.1333333333333333,3.06
1981-02-12,1981,2,0.0,0,24.52208333333333,18.62,29.96,1.7795833333333333,4.03
1981-02-13,1981,2,0.0,0,24.52,18.44,29.79,1.6279166666666667,3.26
1981-02-14,1981,2,0.0,0,24.58083333333333,18.34,29.69,1.8395833333333333,4.17
1981-02-15,1981,2,0.0,0,23.7225,17.79,30.24,2.830833333333333,3.88
1981-02-16,1981,2,0.0,0,23.185000000000002,16.22,30.24,2.9391666666666665,4.25
1981-02-17,1981,2,0.0,0,22.085416666666664,14.16,29.47,3.0675000000000003,4.12
1981-02-18,1981,2,0.0,0,21.504166666666666,13.77,29.31,3.1195833333333334,4.64
1981-02-19,1981,2,0.0,0,22.437083333333334,13.52,29.81,3.139583333333333,4.02
1981-02-20,1981,2,0.0,0,24.471249999999998,16.54,31.14,3.467916666666667,4.51
1981-02-21,1981,2,0.0,0,23.71375,17.05,31.16,3.7733333333333334,4.94
1981-02-22,1981,2,0.0,0,22.903333333333332,15.01,30.06,3.83375,5.45
1981-02-23,1981,2,0.0,0,22.28833333333333,14.46,29.95,3.356666666666667,4.71
1981-02-24,1981,2,0.0,0,23.183333333333334,13.74,30.08,3.1783333333333332,4.57
1981-02-25,1981,2,0.0,0,24.599999999999998,17.65,31.53,3.639583333333333,4.85
1981-02-26,1981,2,0.0,0,25.456666666666667,17.8,32.9,3.44125,4.5
1981-02-27,1981,2,0.0,0,25.469166666666666,18.47,32.01,3.205416666666667,3.89
1981-02-28,1981,2,0.0,0,25.610416666666666,18.51,33.46,3.4433333333333334,4.32
1981-03-01,1981,3,0.0,0,25.4825,18.04,32.4,2.82625,4.06
1981-03-02,1981,3,0.0,0,26.112916666666667,19.31,33.01,3.6845833333333338,4.91
1981-03-03,1981,3,0.0,0,25.47875,18.46,32.05,3.7154166666666666,5.43
1981-03-04,1981,3,0.0,0,25.055000000000003,17.76,31.55,3.61875,4.91
1981-03-05,1981,3,0.0,0,24.075416666666666,16.88,29.89,3.672916666666667,4.84
1981-03-06,1981,3,0.0,0,23.766666666666666,16.54,30.12,3.7383333333333333,4.84
1981-03-07,1981,3,0.0,0,24.47791666666667,17.08,31.23,3.668333333333333,4.71
1981-03-08,1981,3,0.0,0,25.276666666666667,18.4,31.99,2.98625,4.62
1981-03-09,1981,3,0.0,0,26.04875,19.1,32.8,2.174583333333333,3.46
1981-03-10,1981,3,0.04,1,26.453333333333333,19.49,32.45,2.1816666666666666,3.06
1981-03-11,1981,3,1.69,9,24.385416666666668,19.77,30.52,1.8408333333333333,3.27
1981-03-12,1981,3,12.16,15,23.355416666666667,19.08,29.65,1.6129166666666668,2.61
1981-03-13,1981,3,2.0500000000000003,10,23.85166666666667,19.12,28.48,2.6833333333333336,3.57
1981-03-14,1981,3,0.0,0,23.876666666666665,16.56,30.24,3.3295833333333333,4.26
1981-03-15,1981,3,0.01,1,23.992500000000003,17.25,29.86,3.3241666666666667,3.93
1981-03-16,1981,3,0.0,0,24.472916666666666,18.41,30.69,2.9375,4.39
1981-03-17,1981,3,0.04,1,24.891666666666666,17.28,30.47,1.8825,3.37
1981-03-18,1981,3,0.03,3,25.580416666666665,19.82,30.39,1.4466666666666665,2.7
1981-03-19,1981,3,0.01,1,26.344166666666666,21.14,31.32,1.67,2.95
1981-03-20,1981,3,1.43,8,25.9525,21.49,32.28,1.1937499999999999,2.85
1981-03-21,1981,3,4.65,11,25.730416666666667,20.41,31.75,1.3787500000000001,2.04
1981-03-22,1981,3,17.18,17,24.05875,20.07,29.62,1.4670833333333333,2.65
1981-03-23,1981,3,0.0,0,24.915000000000003,18.34,30.39,1.7604166666666667,2.38
1981-03-24,1981,3,0.0,0,25.888333333333335,20.1,31.12,1.8641666666666667,2.34
1981-03-25,1981,3,0.0,0,25.58375,19.91,31.45,1.7908333333333333,3.61
1981-03-26,1981,3,8.7,17,24.415000000000003,20.24,29.96,1.6975,3.27
1981-03-27,1981,3,1.24,11,24.20958333333333,20.44,29.37,1.6258333333333335,3.16
1981-03-28,1981,3,1.73,10,25.115416666666665,20.44,30.37,1.7108333333333334,2.92
1981-03-29,1981,3,0.0,0,25.5825,19.84,31.0,2.5454166666666667,3.21
1981-03-30,1981,3,0.0,0,25.889583333333334,19.48,31.63,1.8979166666666665,2.81
1981-03-31,1981,3,0.0,0,26.464166666666667,20.28,32.46,1.49125,2.18
1981-04-01,1981,4,0.06,3,26.48,21.43,31.01,1.6733333333333331,2.52
1981-04-02,1981,4,0.0,0,27.41541666666667,21.29,32.07,2.1,3.64
1981-04-03,1981,4,0.05,2,27.19125,22.24,31.92,1.9529166666666666,2.68
1981-04-04,1981,4,0.24,4,27.464583333333334,22.18,32.62,1.4591666666666667,2.75
1981-04-05,1981,4,1.33,13,26.998333333333335,21.68,32.35,1.23625,2.09
1981-04-06,1981,4,0.09,6,27.47875,22.12,32.2,1.2529166666666667,1.96
1981-04-07,1981,4,0.0,0,27.582916666666666,21.03,32.78,2.0920833333333335,3.16
1981-04-08,1981,4,0.0,0,27.122500000000002,20.31,32.64,2.858333333333333,4.11
1981-04-09,1981,4,0.0,0,27.165000000000003,20.26,33.45,2.99625,4.27
1981-04-10,1981,4,0.0,0,26.80541666666667,19.47,34.18,2.8516666666666666,5.4
1981-04-11,1981,4,0.0,0,26.770416666666666,19.09,34.03,2.8754166666666667,4.39
1981-04-12,1981,4,0.01,1,27.47875,19.67,34.26,3.1058333333333334,4.1
1981-04-13,1981,4,0.0,0,27.764166666666668,21.29,34.44,2.66625,3.64
1981-04-14,1981,4,0.08,1,28.030833333333334,19.62,34.45,2.16125,3.59
1981-04-15,1981,4,0.31,4,27.047083333333333,20.81,33.56,3.3845833333333335,4.12
1981-04-16,1981,4,0.94,7,26.332916666666666,21.27,32.97,3.14125,4.96
1981-04-17,1981,4,0.16,6,27.58875,20.94,32.56,2.1904166666666667,3.13
1981-04-18,1981,4,1.46,10,26.71875,21.2,33.03,1.9925,3.05
1981-04-19,1981,4,6.17,10,25.913749999999997,21.54,32.2,2.0404166666666668,2.98
1981-04-20,1981,4,3.18,9,25.687916666666666,21.13,33.07,3.0004166666666667,5.44
1981-04-21,1981,4,1.1099999999999999,9,26.521666666666665,21.34,32.25,2.5258333333333334,3.96
1981-04-22,1981,4,0.94,13,26.18958333333333,21.04,34.36,2.4475000000000002,3.44
1981-04-23,1981,4,0.04,2,27.28625,20.77,32.97,2.0191666666666666,3.25
1981-04-24,1981,4,0.04,1,25.76125,20.27,31.21,2.3320833333333333,3.8
1981-04-25,1981,4,0.03,1,26.849999999999998,19.81,32.6,2.807916666666667,3.54
1981-04-26,1981,4,0.01,1,26.39833333333333,20.78,32.39,2.03625,3.2
1981-04-27,1981,4,0.53,3,26.441666666666666,20.67,31.82,2.3016666666666667,3.85
1981-04-28,1981,4,0.01,1,27.416666666666668,21.46,32.92,2.11625,2.69
1981-04-29,1981,4,0.53,5,27.082083333333333,21.85,32.01,1.3525,2.81
1981-04-30,1981,4,8.51,13,26.4375,22.24,31.98,1.9195833333333334,2.95
1981-05-01,1981,5,0.13,3,26.753333333333334,21.84,32.23,2.48,3.11
1981-05-02,1981,5,0.01,1,27.900000000000002,21.7,33.76,1.9649999999999999,3.04
1981-05-03,1981,5,0.32,5,27.68875,21.6,34.18,1.5345833333333332,2.47
1981-05-04,1981,5,6.8500000000000005,12,25.352500000000003,20.7,31.77,1.2425,2.23
1981-05-05,1981,5,8.629999999999999,15,25.13625,20.71,31.69,1.1220833333333333,2.05
1981-05-06,1981,5,24.599999999999998,15,23.707916666666666,18.87,30.78,2.0966666666666667,2.87
1981-05-07,1981,5,10.19,17,24.54875,20.15,30.13,1.6833333333333333,2.65
1981-05-08,1981,5,21.23,19,24.77333333333333,20.62,29.99,1.3016666666666665,2.73
1981-05-09,1981,5,11.72,15,24.6075,20.45,29.97,1.0954166666666667,2.62
1981-05-10,1981,5,15.1,16,24.5575,20.72,29.9,1.7504166666666665,2.87
1981-05-11,1981,5,15.94,15,24.322083333333335,19.74,29.74,1.9891666666666667,3.28
1981-05-12,1981,5,0.0,0,25.295,20.33,30.17,2.14125,3.24
1981-05-13,1981,5,0.12000000000000001,3,26.66125,20.18,31.52,1.5208333333333333,2.43
1981-05-14,1981,5,0.18,4,26.678749999999997,21.88,31.8,2.1254166666666667,3.18
1981-05-15,1981,5,3.4499999999999997,8,26.03625,21.6,31.53,3.1029166666666668,4.44
1981-05-16,1981,5,13.39,13,25.372500000000002,21.5,32.76,2.7216666666666662,3.71
1981-05-17,1981,5,0.74,11,25.673333333333332,19.73,31.55,3.06375,3.91
1981-05-18,1981,5,0.49,5,26.116249999999997,21.68,31.46,3.6533333333333338,4.32
1981-05-19,1981,5,0.05,3,26.774583333333336,21.01,32.6,4.287916666666667,5.43
1981-05-20,1981,5,0.0,0,26.12291666666667,20.3,31.83,3.7991666666666664,4.81
1981-05-21,1981,5,0.0,0,25.780416666666667,20.3,31.76,3.329166666666667,3.99
1981-05-22,1981,5,0.0,0,25.907083333333333,19.93,31.45,2.8029166666666665,3.82
1981-05-23,1981,5,0.0,0,26.111666666666665,20.13,31.48,3.1145833333333335,4.08
1981-05-24,1981,5,0.0,0,26.1575,20.34,31.57,2.624166666666667,4.21
1981-05-25,1981,5,0.4,4,26.508750000000003,20.23,31.68,1.9820833333333334,3.1
1981-05-26,1981,5,6.83,11,26.134583333333335,22.22,33.41,2.2420833333333334,3.86
1981-05-27,1981,5,14.29,12,25.594583333333333,21.28,32.34,3.19375,4.25
1981-05-28,1981,5,17.759999999999998,14,24.50708333333333,20.81,31.1,2.1666666666666665,3.52
1981-05-29,1981,5,34.33,15,24.3625,20.88,29.86,2.0258333333333334,3.33
1981-05-30,1981,5,12.06,13,24.265833333333333,20.73,29.64,2.0779166666666664,3.26
1981-05-31,1981,5,3.7399999999999998,10,23.971666666666668,20.57,28.04,3.481666666666667,4.37
1981-06-01,1981,6,2.0100000000000002,10,23.47458333333333,20.48,28.12,4.574166666666667,5.33
1981-06-02,1981,6,1.3800000000000001,13,23.7775,20.4,28.07,4.91125,6.58
1981-06-03,1981,6,1.35,17,23.74416666666667,20.87,28.44,5.56375,6.91
1981-06-04,1981,6,4.96,18,23.352500000000003,20.11,26.65,5.894166666666667,7.44
1981-06-05,1981,6,5.49,20,22.2525,19.78,25.47,5.565,7.4
1981-06-06,1981,6,2.9,17,22.73,19.62,26.83,4.702916666666667,6.62
1981-06-07,1981,6,7.09,14,23.030833333333334,19.25,26.6,4.590416666666667,5.39
1981-06-08,1981,6,0.78,13,24.099166666666665,19.89,29.24,4.385,6.57
1981-06-09,1981,6,0.51,11,24.564166666666665,20.03,29.57,4.176666666666667,6.1
1981-06-10,1981,6,0.09,7,25.06625,20.69,29.68,3.6108333333333333,5.37
1981-06-11,1981,6,0.31,11,24.507499999999997,20.64,29.29,4.068333333333333,5.09
1981-06-12,1981,6,1.02,14,24.014583333333334,20.23,28.38,5.408333333333334,6.54
1981-06-13,1981,6,0.5700000000000001,16,23.8925,20.8,28.08,5.478333333333333,6.94
1981-06-14,1981,6,3.03,21,23.471666666666668,19.81,28.39,4.977083333333334,6.16
1981-06-15,1981,6,1.25,17,23.74291666666667,20.54,28.65,4.696666666666666,5.92
1981-06-16,1981,6,0.47000000000000003,11,23.259583333333335,19.7,27.64,5.617916666666667,6.93
1981-06-17,1981,6,1.76,16,22.85291666666667,20.33,25.73,6.079999999999999,7.3
1981-06-18,1981,6,4.22,23,22.345416666666665,20.45,25.57,6.552916666666667,7.94
1981-06-19,1981,6,1.24,22,23.839583333333334,20.11,28.45,6.693333333333334,8.52
1981-06-20,1981,6,4.33,14,22.919583333333335,20.18,26.77,5.915416666666666,7.68
1981-06-21,1981,6,12.48,15,23.20625,19.98,26.96,4.904583333333333,6.28
1981-06-22,1981,6,5.34,13,23.392916666666665,21.38,27.12,5.159583333333333,6.77
1981-06-23,1981,6,1.8900000000000001,12,24.044166666666666,20.39,28.3,5.607916666666667,7.33
1981-06-24,1981,6,3.79,15,23.1075,20.34,26.27,5.247916666666667,6.93
1981-06-25,1981,6,3.0,14,23.365,19.47,28.14,4.838333333333334,6.72
1981-06-26,1981,6,3.29,16,21.86708333333333,18.99,26.29,4.184166666666667,5.7
1981-06-27,1981,6,0.58,13,21.325,18.81,24.67,3.817083333333333,5.74
1981-06-28,1981,6,0.12,3,22.55,19.01,26.42,3.455833333333333,5.39
1981-06-29,1981,6,0.0,0,24.23125,19.41,29.16,3.4170833333333337,4.37
1981-06-30,1981,6,0.04,2,23.900000000000002,18.95,28.97,3.85875,4.97
1981-07-01,1981,7,0.09,3,23.7175,18.88,28.24,4.612916666666666,6.04
1981-07-02,1981,7,3.9499999999999997,11,23.421666666666667,19.56,28.16,4.3525,6.14
1981-07-03,1981,7,0.25,3,23.869583333333335,19.34,28.95,4.628333333333333,6.24
1981-07-04,1981,7,1.01,9,23.669583333333335,19.98,28.23,5.12375,6.62
1981-07-05,1981,7,2.65,13,23.355416666666667,20.24,28.09,5.421250000000001,6.82
1981-07-06,1981,7,2.28,16,22.347083333333334,19.77,24.6,5.845,7.11
1981-07-07,1981,7,1.31,12,23.12875,18.99,26.89,6.569583333333333,8.51
1981-07-08,1981,7,16.18,14,22.208333333333332,19.89,24.97,5.4679166666666665,5.99
1981-07-09,1981,7,0.71,9,23.469166666666666,20.15,27.4,6.14875,8.08
1981-07-10,1981,7,1.15,14,23.635833333333334,20.42,27.55,5.295833333333333,6.95
1981-07-11,1981,7,7.46,18,23.50208333333333,20.43,27.87,4.928333333333334,6.64
1981-07-12,1981,7,3.99,13,22.9275,20.5,26.78,4.84625,6.71
1981-07-13,1981,7,0.59,12,22.514166666666668,19.24,25.97,4.743333333333333,6.28
1981-07-14,1981,7,0.3,6,23.51,18.45,27.75,4.60625,6.21
1981-07-15,1981,7,1.4,14,23.614166666666666,19.07,28.59,3.999166666666667,5.61
1981-07-16,1981,7,0.18,7,23.81125,18.86,28.7,3.7725000000000004,5.07
1981-07-17,1981,7,0.28,4,23.979166666666668,18.72,29.04,3.215,4.08
1981-07-18,1981,7,0.24000000000000002,6,24.149583333333336,19.37,29.46,3.345416666666667,3.96
1981-07-19,1981,7,0.11,4,24.331666666666667,19.79,29.25,3.9995833333333333,5.47
1981-07-20,1981,7,0.82,6,24.58375,19.08,29.45,4.497083333333333,5.84
1981-07-21,1981,7,1.83,11,23.934583333333336,20.12,28.71,4.0175,5.52
1981-07-22,1981,7,14.29,18,21.569166666666664,19.56,25.41,4.12125,5.35
1981-07-23,1981,7,7.279999999999999,15,22.090416666666666,19.99,26.31,5.015,6.38
1981-07-24,1981,7,0.42,10,22.83,19.04,26.62,5.303333333333334,7.07
1981-07-25,1981,7,2.0300000000000002,12,22.61375,19.87,26.99,4.329583333333333,6.75
1981-07-26,1981,7,15.67,21,22.694166666666664,20.18,27.04,3.8670833333333334,6.0
1981-07-27,1981,7,18.09,24,21.87291666666667,19.39,26.61,3.8475,5.12
1981-07-28,1981,7,10.52,22,21.438333333333333,19.5,24.27,3.9408333333333334,5.08
1981-07-29,1981,7,4.37,24,22.048333333333332,19.31,24.48,4.074583333333334,4.96
1981-07-30,1981,7,0.64,24,22.49208333333333,18.34,26.06,5.09125,6.49
1981-07-31,1981,7,3.08,24,21.77416666666667,19.82,24.1,5.7683333333333335,7.4
1981-08-01,1981,8,4.15,24,21.334999999999997,19.45,25.0,6.277083333333334,6.94
1981-08-02,1981,8,8.71,18,20.546666666666667,19.14,22.14,5.448333333333333,6.19
1981-08-03,1981,8,0.43,15,21.76625,19.29,24.26,5.81,7.56
1981-08-04,1981,8,4.4,19,21.759583333333335,19.42,24.65,5.685833333333334,6.82
1981-08-05,1981,8,3.75,19,21.739583333333332,19.54,25.04,6.184583333333333,8.21
1981-08-06,1981,8,1.06,15,22.692916666666665,18.49,26.96,6.425416666666667,7.97
1981-08-07,1981,8,4.33,17,22.757500000000004,19.89,25.98,6.104166666666667,7.57
1981-08-08,1981,8,2.21,16,22.881249999999998,20.6,25.41,6.159166666666667,7.87
1981-08-09,1981,8,3.47,13,22.927916666666665,20.04,26.86,5.939583333333334,7.93
1981-08-10,1981,8,0.25,7,23.090833333333332,19.8,27.05,5.495833333333334,7.3
1981-08-11,1981,8,9.84,18,22.385416666666668,20.03,25.87,5.358333333333333,6.73
1981-08-12,1981,8,1.34,13,22.87291666666667,20.16,27.14,5.435833333333334,7.35
1981-08-13,1981,8,0.2,5,22.63,19.27,26.42,5.554166666666667,7.98
1981-08-14,1981,8,0.96,17,22.907083333333333,20.28,25.93,5.452916666666667,7.51
1981-08-15,1981,8,2.52,15,22.309166666666666,19.85,25.21,5.649583333333333,7.18
1981-08-16,1981,8,3.85,19,22.700833333333332,20.28,26.47,5.623333333333334,7.94
1981-08-17,1981,8,6.2,21,22.241249999999997,17.83,26.52,4.524166666666667,5.97
1981-08-18,1981,8,12.99,22,22.295,19.96,26.43,4.517916666666667,6.19
1981-08-19,1981,8,6.91,22,22.047916666666666,19.51,27.63,5.209583333333334,7.3
1981-08-20,1981,8,7.96,21,21.757499999999997,19.27,25.65,5.047916666666667,6.92
1981-08-21,1981,8,0.8200000000000001,21,22.77916666666667,19.31,26.5,4.971666666666667,6.89
1981-08-22,1981,8,1.3800000000000001,16,22.389166666666668,19.32,26.36,4.765416666666667,6.79
1981-08-23,1981,8,0.3,9,22.667083333333334,18.86,26.54,4.4904166666666665,6.48
1981-08-24,1981,8,0.41,11,22.975416666666664,18.39,26.56,3.3662500000000004,5.5
1981-08-25,1981,8,3.43,14,23.803749999999997,19.63,28.31,1.8504166666666666,2.96
1981-08-26,1981,8,16.06,15,23.02625,19.14,26.8,1.6683333333333332,2.54
1981-08-27,1981,8,4.13,13,22.338333333333335,19.96,27.68,2.5170833333333333,3.43
1981-08-28,1981,8,4.33,15,21.1975,18.9,25.23,3.231666666666667,4.43
1981-08-29,1981,8,3.83,15,22.10625,18.4,26.98,3.200416666666667,5.18
1981-08-30,1981,8,6.04,15,22.226249999999997,19.39,26.27,3.407083333333333,5.28
1981-08-31,1981,8,2.55,20,23.107083333333332,19.4,27.12,2.23375,4.21
1981-09-01,1981,9,15.629999999999999,21,23.072916666666668,20.36,25.91,1.9491666666666667,3.33
1981-09-02,1981,9,5.08,23,22.486666666666665,20.35,26.06,2.1758333333333333,3.87
1981-09-03,1981,9,13.66,18,23.27916666666667,19.44,27.5,1.4266666666666667,3.07
1981-09-04,1981,9,6.27,20,22.388333333333335,18.18,27.01,1.5195833333333333,2.58
1981-09-05,1981,9,7.87,20,23.949583333333333,20.12,27.77,1.4929166666666667,2.69
1981-09-06,1981,9,6.33,17,22.75,18.47,27.17,2.5412500000000002,3.78
1981-09-07,1981,9,0.23,9,23.06625,18.95,26.79,2.7954166666666667,3.57
1981-09-08,1981,9,4.57,20,22.56833333333333,19.1,27.26,2.69375,4.29
1981-09-09,1981,9,6.02,18,22.622500000000002,19.63,25.28,2.4125,3.65
1981-09-10,1981,9,11.86,21,22.485833333333332,19.9,26.04,1.9520833333333334,3.59
1981-09-11,1981,9,12.1,21,21.490416666666665,19.8,24.08,1.0679166666666666,2.36
1981-09-12,1981,9,9.15,17,21.967916666666667,19.43,25.92,2.4295833333333334,3.95
1981-09-13,1981,9,5.5600000000000005,15,22.162499999999998,18.96,26.2,2.7729166666666667,4.5
1981-09-14,1981,9,7.13,21,23.31625,19.57,27.12,1.54375,2.38
1981-09-15,1981,9,1.96,14,23.047916666666666,19.37,28.13,1.3029166666666667,2.7
1981-09-16,1981,9,3.14,13,23.41,19.14,28.21,1.6820833333333332,2.69
1981-09-17,1981,9,30.07,21,22.13625,19.73,26.75,1.9962499999999999,2.9
1981-09-18,1981,9,13.15,14,21.968333333333334,19.73,24.01,3.1024999999999996,3.86
1981-09-19,1981,9,3.02,21,22.54625,20.01,25.73,3.4620833333333336,5.1
1981-09-20,1981,9,2.5,18,23.22,19.53,27.99,3.7579166666666666,5.11
1981-09-21,1981,9,5.7,22,23.38208333333333,20.52,27.65,4.460416666666666,5.92
1981-09-22,1981,9,8.62,24,22.649583333333336,20.42,25.72,4.814583333333333,6.6
1981-09-23,1981,9,1.9000000000000001,19,22.756666666666664,20.29,27.79,5.156666666666667,6.38
1981-09-24,1981,9,1.01,19,22.675833333333333,20.11,25.75,4.503333333333333,6.26
1981-09-25,1981,9,1.11,14,22.321250000000003,19.44,25.68,3.7525,5.23
1981-09-26,1981,9,0.63,11,22.674166666666665,19.58,27.25,4.087083333333333,5.36
1981-09-27,1981,9,0.14,8,22.597083333333334,18.85,27.15,4.130833333333333,5.98
1981-09-28,1981,9,0.8999999999999999,8,22.310833333333335,18.2,26.14,3.4341666666666666,5.17
1981-09-29,1981,9,0.12,3,22.903333333333332,18.5,26.42,2.7579166666666666,4.28
1981-09-30,1981,9,0.51,9,23.33791666666667,19.17,27.31,1.7158333333333333,2.35
1981-10-01,1981,10,1.02,13,23.41541666666667,20.22,27.64,2.17,3.08
1981-10-02,1981,10,2.3400000000000003,12,22.860833333333332,20.01,26.38,2.1620833333333334,3.13
1981-10-03,1981,10,0.43,11,23.18166666666667,19.68,27.83,2.02625,3.32
1981-10-04,1981,10,8.86,19,22.614583333333332,19.55,26.79,1.2479166666666666,2.49
1981-10-05,1981,10,29.04,22,21.854583333333334,19.97,25.12,1.5575,2.44
1981-10-06,1981,10,22.43,23,22.01625,19.63,24.9,1.345,2.0
1981-10-07,1981,10,10.68,20,21.954166666666666,19.58,25.86,1.2795833333333333,2.02
1981-10-08,1981,10,17.73,22,22.4425,19.91,26.65,1.3166666666666667,2.24
1981-10-09,1981,10,2.92,16,22.604166666666668,19.6,25.96,1.2654166666666666,2.32
1981-10-10,1981,10,0.62,19,23.235,19.24,27.23,1.4941666666666666,2.52
1981-10-11,1981,10,0.86,20,23.054583333333337,18.59,27.61,1.0558333333333334,1.54
1981-10-12,1981,10,1.57,14,22.41416666666667,19.43,25.8,1.5745833333333332,2.85
1981-10-13,1981,10,0.98,12,21.772499999999997,17.23,24.47,1.9066666666666665,3.01
1981-10-14,1981,10,0.05,2,21.818749999999998,17.19,27.04,1.825,2.87
1981-10-15,1981,10,0.75,8,23.099166666666665,18.06,26.67,0.9645833333333332,2.03
1981-10-16,1981,10,0.6,14,23.284166666666668,20.02,26.97,0.9283333333333333,1.49
1981-10-17,1981,10,0.89,11,23.31041666666667,20.03,26.96,1.5204166666666667,2.41
1981-10-18,1981,10,0.23,8,23.22875,19.33,27.06,1.3591666666666666,2.14
1981-10-19,1981,10,0.33,13,22.91875,18.49,27.67,2.3408333333333333,3.35
1981-10-20,1981,10,0.0,0,22.530833333333334,17.29,26.24,2.6558333333333333,4.91
1981-10-21,1981,10,0.0,0,22.124583333333334,17.22,27.26,2.267916666666667,3.71
1981-10-22,1981,10,0.030000000000000002,2,22.955833333333334,17.77,27.62,2.342916666666667,3.33
1981-10-23,1981,10,7.3100000000000005,19,20.826666666666664,19.43,23.52,2.767916666666667,3.49
1981-10-24,1981,10,2.25,21,21.987916666666667,20.03,24.07,3.642916666666667,4.78
1981-10-25,1981,10,0.78,13,21.966250000000002,19.52,24.68,3.1029166666666668,4.52
1981-10-26,1981,10,4.47,22,20.625416666666666,19.5,23.03,3.6225,4.47
1981-10-27,1981,10,26.04,24,20.69,19.71,22.15,5.139583333333333,6.51
1981-10-28,1981,10,3.95,24,21.659166666666668,19.6,24.93,3.5520833333333335,4.7
1981-10-29,1981,10,7.33,22,21.775000000000002,19.55,24.25,3.2158333333333338,4.42
1981-10-30,1981,10,5.16,21,22.759583333333335,19.49,27.3,1.3195833333333333,2.2
1981-10-31,1981,10,2.9,16,22.7975,19.93,27.36,1.4091666666666667,2.43
1981-11-01,1981,11,15.66,18,22.484166666666667,19.63,26.9,1.3204166666666668,2.8
1981-11-02,1981,11,5.71,22,21.5625,19.68,24.86,1.8425,3.76
1981-11-03,1981,11,2.7199999999999998,14,21.065833333333334,18.78,23.72,1.8641666666666667,3.2
